comment,sentiment,review_rating,author_total_reviews_count
"Insurance/claim experience We all know why reviews are written, either you experienced good or bad service. Well having a platform enabling clients to be heard is greatly appreciated, so a big  shout out to HelloPeter!!!
Well I just want to express my gratitude to Outsurance!!!!!! 
We had an unfortunate experience of having a break in one of our insured properties whilst my son was sleeping in his room. I do believe such an invasion sends a chill up anyone's spine. After establishing my son was fine the claim started in establishing what was taken which I dreaded. 
My, my Outsurance, both Joycelene and Annalise Viljoen proved to be angels. their helpfulness, going the extra mile in driving to our properties, one being a challenging drive to ensure a quick and correct conclusion of the claim is proof that we are insured with the correct client orientated company. Although these ladies were really the best, credit should be given to Outsurance for employing people of this caliber, Outsurance does not settle for mediocre, only the best. I was only expecting the matter to be resolved week coming, yet to my surprise this Sunday morning the personal items value was paid into my account.
Service of this nature needs to be shared, really making a difference in our challenging environment.

A big thank you to Joycelene and especially Annalise once again and Outsurance great work of providing such great service through your clients.

Kind regards

Andre",1,5,1
"Car insurance Thank you Noni Msiza for your efficient and excellent job, I m very happy your good service.  Keep up the good work 💪",1,5,1
"Bongani - Star Consultant Today I dealt with a consultant at OutSurance named Bongani. Not only was he extremely helpful and supportive during our discussions but he also made me feel extremely at ease. Not only that, he also included a 10% discount on my premium. I am very impressed with the service, give that man a bells.",1,5,7
"Great Service! EXCELLENT SERVICE from Outsurance. They premiums are unbeatable and their staff are professional.

Jude Kluit - **********",1,5,5
"Pet Insurance - superstar Tlotli! I requested an online call back for Pet Insurance and the FRIENDLY Tlotli Kanye contacted me - what a pleasure dealing with such an awesome agent!! He was super professional, very informative and gave FANTASTIC SERVICE!! Thank you Tlotli!!",1,5,16
"Outstanding Outsurance I was involved in a serious car accident last week where my car was written off. I'm very impressed with the service from Outsurance, they have been efficient and attentive. Special mention to Lillian Matlala who handled my claim, probably my best experience with an insurer so far.",1,5,4
Awesome service Awesome service from Tebogo Aphane.,1,5,13
What a service!! I was assisted by a lady in an incredible professionable manner. Unfortunately I did not take her name. Would be nice if all Outsurance agents were as dedicated and professional as her.,1,5,5
"Great service from Outsurance Engaging with Insurance companies when lodging claims can be a frustrating time and often ends in disappointment.

However, I was pleasantly surprised by the efficient and professional service that I received from Outsurance this week.

I called the call centre to lodge a claim for damage to my car. The claim was processed on the same day that it was lodged. I did not have to go to an assessment centre. They asked for pics of the car and the damage and got me a quote in under 2 hours.

The consultant that I dealt with - Portia Mtembu was great and she understood all my questions and got back to me with clear answers. She even called me after 6pm to give me the good news that my claim was approved.",1,5,4
"Service of excellent  I'm one of those people who does not love people in the insurance industry at all. They promise you the world and you pay your premium clockwise. Then something happens and the normal feedback is sorry sir you are not covered for it. Now you explode and ask why do I then have insurance and what do I pay for if I then have to repair this damage myself. I recently had a water leak under my house, thousands of rands worth of damage my courage sank into my shoes. Then I called my insurance. Friendly service and regular good feedback and truly they bent over backwards to help me. I can tell any person if you have not yet changed from Insurer do feel free to try you will stand dumb. OUTSURANCE many thanks and thanks to Anthony Little who sold my insurance to me. OUTSURANCE I do not have words to say thank you enough",1,5,3
Add to policy Help me fast to link new car to my policy and got a good discount on old car premium ,1,5,7
Great service Natasha van Jaarsveld was absolutely amazing today assisting me with a pet insurance policy. She really went the extra mile. Thank you!!!,1,5,21
"Big Thank You to Dimpho Majeng and Vicky from Outsurance We had an unfortunate, small accident over the weekend. No injuries or other parties involved. Calling Outsurance, Dimpho Majeng even called me back. Logging the incident, easy. This am, a Virtual Assessment by Vicky, quick chat and couple photos sent thru on WhatsApp. Hour ago, Dimpho called with approval and Panel Beater already selected. 
Great Service. Hope Dimpho gets this. Thank You Outsurance as well. ",1,5,82
